ID,SEX,AGE,RACE,MARITAL,SIBS,CHILDS,HOMPOP,ADULTS,BABIES,EDUC,MAEDUC,PAEDUC,SPEDUC,RINCOME,INCOME,WRKSTAT,YEARSJOB,WRKGOVT,WRKSLF,SPWRKSTA,SATJOB1,HEALTH,HAPPY,VOTE12,VOTE16,PRES12,PRES16,OWNGUN,HELL,HEAVEN,ODDS1,ODDS2
2247,2,79,1,2,4,3,1,1,0,12,98,98,97,0,13,5,-1,1,2,0,0,2,2,1,1,2,2,1,1,1,2,2
2248,1,55,1,1,1,4,2,2,0,12,98,8,12,12,12,1,22,9,1,1,1,3,1,2,1,0,2,1,0,0,0,0
2249,2,48,1,1,1,2,4,3,0,14,11,97,14,10,12,1,3,2,2,3,1,0,2,1,2,2,0,0,2,1,2,2
2250,2,56,1,3,5,2,1,1,0,14,8,97,97,12,12,1,18,1,2,0,1,1,2,2,1,0,1,2,1,1,2,1
2251,1,66,1,1,2,2,2,2,0,12,12,98,12,0,12,5,-1,2,2,5,0,2,2,1,1,1,1,2,0,0,0,0
2252,2,30,1,1,5,2,4,2,2,19,12,12,15,12,12,3,8,1,2,1,1,2,1,1,2,1,0,1,1,1,2,1
2253,2,21,1,5,8,1,2,2,0,12,12,12,97,0,12,1,0.25,2,2,0,2,2,1,3,2,0,0,1,1,1,2,2
2254,1,29,1,3,2,1,2,2,0,12,14,12,97,9,12,1,11,2,1,0,1,2,2,1,1,2,2,1,0,0,0,0
2255,2,81,1,1,11,3,2,2,0,12,8,98,12,0,11,7,-1,2,2,5,0,0,2,1,1,2,2,0,1,1,2,2
2256,2,57,1,3,2,2,1,1,0,12,8,12,97,12,12,1,16,1,2,0,1,3,2,1,1,2,1,2,2,1,2,1
2257,1,37,1,3,1,3,2,2,0,12,12,11,97,9,9,1,3,2,2,0,2,0,1,2,2,0,0,0,0,0,0,0
2258,1,77,1,1,7,6,2,2,0,8,6,7,12,0,98,5,-1,2,2,5,0,3,1,1,1,2,2,1,1,1,8,8
2259,1,67,2,4,12,2,1,1,0,10,0,0,97,0,1,5,-1,1,2,0,0,1,8,1,1,1,1,2,0,0,0,0
2260,2,34,3,1,6,4,2,2,0,3,0,6,4,10,12,1,8,2,2,2,1,0,1,3,2,0,0,0,3,1,1,1
2261,2,24,2,5,2,0,3,3,0,16,16,14,97,12,12,1,2,1,2,0,2,3,3,2,1,0,1,2,0,0,0,0
2262,2,21,3,5,5,0,2,2,0,16,12,14,97,11,3,1,0.75,1,2,0,1,2,1,3,2,0,0,2,1,1,2,2
2263,1,30,3,5,1,3,2,2,0,6,97,0,97,5,5,1,0.75,8,1,0,4,3,3,2,2,0,0,2,0,0,0,0
2264,2,28,2,5,7,2,1,1,0,13,16,97,97,13,3,4,-1,9,9,0,0,3,1,1,1,1,1,2,4,1,2,2
2265,2,22,2,5,4,0,4,4,0,14,11,97,97,0,1,4,-1,1,2,0,0,2,2,3,2,0,0,2,0,0,0,0
2266,1,84,2,1,12,7,3,3,0,4,7,98,8,0,1,5,-1,2,2,7,0,0,2,1,1,1,1,0,0,0,0,0
2267,1,65,1,1,4,1,2,2,0,12,8,8,12,98,10,1,0.75,1,2,7,1,2,1,1,1,2,2,3,0,0,0,0
2268,1,74,1,1,1,2,2,2,0,12,97,6,12,0,12,5,-1,2,2,5,0,0,2,1,8,2,0,0,1,1,2,1
2269,2,89,1,5,7,0,1,1,0,12,3,3,97,0,8,5,-1,2,2,0,0,4,2,2,2,0,0,1,1,1,2,1
2270,1,46,2,3,2,4,1,1,0,12,12,97,97,12,12,1,15,1,2,0,2,2,3,1,1,1,1,1,0,0,0,0
2271,2,74,1,2,3,5,4,3,1,8,98,98,97,0,98,7,-1,2,2,0,0,0,3,2,2,0,0,0,0,0,0,0
2272,2,34,1,1,2,3,4,2,0,11,11,97,10,8,12,1,4,2,2,2,3,2,1,2,2,0,0,1,1,1,2,1
2273,2,34,2,1,0,3,5,2,1,14,9,98,11,12,12,1,1,2,2,1,1,3,2,1,1,1,1,1,0,0,0,0
2274,2,64,2,2,12,4,2,2,0,10,98,98,97,0,8,8,-1,2,2,0,0,3,3,1,1,1,1,1,0,0,0,0
2275,2,40,1,1,2,5,2,2,0,15,12,12,12,12,12,1,6,1,2,1,2,0,2,1,1,2,2,0,1,1,2,2
2276,1,56,2,1,8,2,2,2,0,14,11,97,11,2,12,1,0.25,2,2,1,2,3,2,2,2,0,0,2,0,0,0,0
2277,2,26,2,5,4,3,2,2,0,14,12,97,97,13,1,4,-1,2,9,0,0,3,3,2,2,0,0,2,0,0,0,0
2278,1,64,1,3,5,2,1,1,0,13,8,97,97,0,11,8,-1,2,2,0,0,0,1,1,1,2,2,0,1,1,2,2
2279,2,68,1,5,4,0,1,1,0,17,12,12,97,9,11,2,3,2,2,0,1,2,2,1,1,2,2,2,0,0,0,0
2280,2,30,1,1,2,1,2,2,0,12,12,97,12,12,12,1,5,1,2,1,1,0,1,2,2,0,0,0,0,0,0,0
2281,2,41,1,2,3,3,2,2,0,12,12,9,97,0,12,7,-1,8,2,0,0,0,1,1,1,2,2,0,1,1,2,1
2282,1,22,2,5,12,2,2,2,0,12,98,97,97,0,1,7,-1,0,0,0,0,1,3,3,2,0,0,1,0,0,0,0
2283,2,66,1,3,7,1,2,2,0,11,20,97,97,0,9,7,-1,2,2,0,0,0,2,1,1,1,1,0,0,0,0,0
2284,2,35,1,1,7,6,2,2,0,12,4,10,11,11,12,1,0.75,2,2,1,1,1,1,8,2,0,0,1,1,1,1,2
2285,1,43,1,1,5,3,5,2,0,9,10,9,10,0,11,7,-1,2,2,1,0,3,2,2,2,0,0,2,0,0,0,0
2286,2,48,1,1,2,2,2,2,0,12,12,97,12,12,12,1,1,2,2,1,2,0,1,1,1,2,2,0,1,1,2,1
2287,1,34,3,5,9,4,4,2,0,6,0,2,97,11,12,1,4,2,2,0,1,1,2,2,2,0,0,2,1,1,1,2
2288,1,60,1,1,9,1,2,2,0,10,12,16,14,0,9,8,-1,2,2,7,0,4,3,1,1,2,2,2,0,0,0,0
2289,2,52,1,3,3,0,1,1,0,11,98,97,97,0,1,7,-1,2,2,0,0,0,2,2,2,0,0,0,3,2,2,2
2290,2,37,2,5,7,4,3,1,0,11,20,97,97,0,9,4,-1,1,2,0,0,2,2,1,1,1,1,2,1,1,1,1
2291,2,25,2,5,4,1,3,2,0,11,12,97,97,0,9,7,-1,0,0,0,0,2,3,2,2,0,0,2,0,0,0,0
2292,2,41,2,5,3,3,2,1,0,10,12,98,97,0,6,1,0.75,2,2,0,1,0,2,1,1,1,1,0,2,2,2,2
2293,1,41,2,5,5,2,2,2,0,12,12,97,97,1,9,1,0.25,2,2,0,1,1,1,2,2,0,0,2,1,1,1,1
2294,2,77,2,2,11,7,1,1,0,9,0,5,97,0,9,5,-1,1,2,0,0,0,1,1,1,1,1,0,0,0,0,0
2295,2,23,2,5,5,1,2,2,0,13,12,97,97,2,2,2,0.75,2,2,0,2,2,2,3,2,0,0,2,1,1,2,2
2296,2,53,2,5,13,2,1,1,0,12,6,97,97,0,9,5,-1,1,2,0,0,3,2,1,1,1,1,2,1,1,2,1
2297,1,30,2,5,7,1,3,3,0,10,16,97,97,12,12,1,4,2,2,0,2,2,3,2,2,0,0,2,0,0,0,0
2298,2,21,2,5,5,0,7,3,0,13,12,97,97,3,8,1,0.25,1,2,0,1,1,2,3,1,0,8,2,1,1,2,2
2299,1,75,2,4,5,3,1,1,0,6,98,97,97,0,3,4,-1,2,2,0,0,3,3,2,2,0,0,1,0,0,0,0
2300,1,77,2,1,9,3,2,2,0,12,98,98,12,0,4,5,-1,2,1,5,0,3,1,1,1,1,1,1,1,1,2,2
2301,1,68,2,1,8,7,4,4,0,10,9,98,13,0,9,7,-1,2,2,7,0,2,1,1,1,1,1,2,0,0,0,0
2302,2,28,2,1,1,2,2,2,0,12,16,98,11,11,11,1,3,2,2,1,2,2,2,1,2,1,0,2,1,1,2,1
2303,2,20,2,5,7,0,4,4,0,12,12,97,97,13,8,4,-1,8,8,0,0,1,3,3,3,0,0,8,0,0,0,0
2304,1,66,1,3,7,5,1,1,0,6,98,98,97,1,8,5,-1,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0
2305,1,52,2,3,23,6,1,1,0,10,5,97,97,12,12,7,-1,2,2,0,0,3,2,2,2,0,0,1,1,1,1,1
2306,1,40,1,1,1,0,2,2,0,12,12,12,12,12,12,1,2,2,2,1,1,2,2,2,2,0,0,2,0,0,0,0
2307,2,31,2,1,16,0,3,3,0,12,14,12,11,0,12,7,-1,0,0,4,0,2,2,1,2,2,0,2,0,0,0,0
2308,1,32,2,5,6,0,1,1,0,12,12,97,97,11,9,1,8,1,2,0,1,0,2,2,1,0,1,0,4,1,1,2
2309,2,53,2,5,4,1,1,1,0,9,98,97,97,0,1,8,-1,2,2,0,0,4,2,1,1,8,8,2,1,2,2,2
2310,1,78,2,4,6,2,1,1,0,14,12,97,97,0,12,5,-1,1,2,0,0,2,3,2,2,0,0,2,0,0,0,0
2311,1,54,1,1,2,2,2,2,0,13,12,11,12,12,12,5,-1,1,2,1,0,0,2,1,1,2,2,0,0,0,0,0
2312,2,25,1,5,7,1,2,2,0,14,16,14,97,8,12,6,-1,2,2,0,0,2,2,3,2,0,0,2,1,1,2,1
2313,2,53,1,1,8,4,3,3,0,8,12,97,12,11,12,7,-1,2,2,1,0,2,1,2,2,0,0,1,2,1,2,2
2314,2,54,1,3,2,0,2,2,0,12,12,8,97,0,7,8,-1,2,2,0,0,3,2,2,1,0,2,2,0,0,0,0
2315,1,26,1,5,1,0,1,1,0,12,12,12,97,12,12,1,4,2,2,0,1,0,1,2,1,0,2,0,1,1,2,1
2316,1,75,1,1,11,3,2,2,0,98,98,98,98,0,98,2,0.75,2,2,7,1,3,1,2,2,0,0,1,1,1,2,1
2317,1,56,1,1,2,0,2,2,0,17,12,12,14,12,12,1,4,2,2,7,2,2,1,1,1,2,2,1,3,3,2,1
2318,2,36,1,1,2,0,2,2,0,20,14,16,20,12,12,3,99,1,2,1,9,2,2,1,1,1,1,1,0,0,0,0
2319,2,52,1,3,2,3,1,1,0,12,6,97,97,12,12,1,10,2,2,0,1,1,1,2,2,0,0,2,0,0,0,0
2320,1,68,2,1,7,3,2,2,0,10,98,98,12,13,13,2,15,2,2,7,2,0,2,1,1,1,1,0,0,0,0,0
2321,1,67,2,3,10,2,1,1,0,12,9,9,97,0,12,5,-1,2,2,0,0,2,2,2,2,0,0,1,3,3,2,1
2322,1,53,1,1,3,2,2,2,0,15,11,12,12,12,12,1,31,2,2,2,2,2,2,1,1,2,2,1,0,0,0,0
2323,2,43,1,1,1,1,2,2,0,14,12,12,12,12,12,1,21,2,2,1,2,0,2,2,1,0,2,0,0,0,0,0
2324,2,38,1,1,1,2,4,2,1,16,16,16,16,0,12,7,-1,2,2,2,0,0,2,1,1,1,1,0,4,1,2,1
2325,2,68,1,2,5,3,2,2,0,12,11,11,97,6,98,5,-1,1,2,0,0,3,2,2,1,0,1,1,2,2,2,1
2326,2,57,1,2,3,3,4,2,0,16,16,16,97,6,12,1,0.75,2,2,0,1,1,1,1,1,1,3,2,3,2,2,1
2327,1,39,1,5,3,4,2,1,0,12,11,97,97,12,12,1,17,2,2,0,2,1,2,1,1,1,2,1,0,0,0,0
2328,1,66,1,5,2,0,1,1,0,16,12,20,97,2,2,7,-1,2,1,0,0,0,2,1,1,1,1,0,0,0,0,0
2329,1,74,1,2,3,3,1,1,0,17,16,12,97,0,12,5,-1,1,2,0,0,2,2,1,2,2,0,1,0,0,0,0
2330,2,39,1,5,1,2,3,1,1,14,97,13,97,0,12,7,-1,2,2,0,0,0,3,1,2,1,0,0,3,3,2,1
2331,1,50,1,1,3,2,4,3,0,14,11,12,12,12,12,1,10,2,2,1,2,0,2,1,1,1,3,0,0,0,0,0
2332,2,74,1,3,2,0,1,1,0,12,15,98,97,0,11,5,-1,2,2,0,0,0,2,1,1,1,2,0,1,1,2,2
2333,2,35,1,1,1,2,4,2,2,17,14,16,20,0,13,7,-1,1,2,1,0,2,1,8,1,0,9,2,0,0,0,0
2334,1,76,1,1,3,2,2,2,0,20,12,12,16,0,12,5,-1,2,2,1,0,1,1,1,1,1,1,1,4,4,2,1
2335,2,65,1,2,1,5,1,1,0,18,12,12,97,0,12,5,-1,2,2,0,0,1,2,1,1,1,1,2,0,0,0,0
2336,2,54,1,1,7,0,4,2,0,18,12,14,17,12,12,1,3,1,2,2,1,2,2,1,1,1,1,1,4,4,2,1
2337,2,25,1,5,1,0,2,2,0,16,14,14,97,8,12,1,0.75,2,2,0,3,0,3,2,2,0,0,0,0,0,0,0
2338,2,87,1,2,5,4,1,1,0,12,8,12,97,0,98,7,-1,1,2,0,0,2,2,2,2,0,0,2,0,0,0,0
2339,2,46,1,3,2,3,2,1,0,12,97,12,97,0,10,7,-1,1,2,0,0,3,3,2,1,0,2,2,0,0,0,0
2340,2,29,1,1,1,0,2,2,0,14,16,10,10,12,12,1,11,2,2,1,1,3,2,2,2,0,0,1,4,3,2,1
2341,1,89,1,2,6,2,1,1,0,8,98,6,97,0,98,5,-1,2,2,0,0,0,2,2,8,0,0,0,9,9,2,8
2342,2,68,1,3,4,2,1,1,0,14,14,12,97,0,8,5,-1,2,2,0,0,3,2,1,1,3,2,2,4,1,2,1
2343,1,19,1,5,3,0,4,4,0,12,16,12,97,0,10,6,-1,0,0,0,0,2,2,3,3,0,0,2,0,0,0,0
2344,2,37,1,3,9,2,3,1,1,12,13,12,97,13,13,1,2,1,2,0,2,2,2,1,3,1,0,2,4,3,8,8
2345,2,75,1,1,9,4,2,2,0,12,8,8,8,10,12,2,2,2,2,5,1,1,2,1,1,1,2,2,1,1,2,2
2346,2,67,1,1,3,3,2,2,0,12,14,12,12,3,12,5,-1,2,2,5,0,1,1,1,1,8,3,1,0,0,0,0
2347,1,72,1,1,1,2,2,2,0,16,12,14,14,0,12,5,-1,2,2,2,0,0,1,1,1,2,2,0,1,2,2,1
2348,2,79,1,2,10,6,1,1,0,12,8,8,97,0,13,7,-1,1,2,0,0,2,1,2,2,0,0,1,8,1,2,2
